OrderID,OrderDate,TPT,ShipAheadDayCount,ShipLateDayCount,Customer,ProductID,UnitQuantity,Weight,Year,Month,DayOfWeek,IsWeekend,TotalProcessDays,UnitWeight,Carrier_V444_1,Carrier_V44_3,ServiceLevel_DTD,ServiceLevel_DTP,OriginPort_PORT05,OriginPort_PORT09,PlantCode_PLANT04,PlantCode_PLANT08,PlantCode_PLANT09,PlantCode_PLANT12,PlantCode_PLANT13,PlantCode_PLANT16,TPT_ShipAheadInteraction,NormalizedUnitQuantity,NormalizedWeight
1447398414.7,2013-05-26,1,3,0,V55555_53,1697317,4377,820.44,2013,5,6,1,3,0.1874434544208362,False,True,False,False,False,True,False,False,False,False,False,True,3,0.007375198535643826,0.3508545165638659
1447191290.7,2013-05-26,1,3,0,V55555_53,1697317,540,60.52,2013,5,6,1,3,0.11207407407407408,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0005430795638269837,0.02588088750237088
1447202233.7,2013-05-26,1,3,0,V55555_53,1697317,887,121.04,2013,5,6,1,3,0.13645997745208568,False,True,False,False,False,True,False,False,False,False,False,True,3,0.001160943854476044,0.05176177500474176
1447260619.7,2013-05-26,1,3,0,V55555_53,1696799,1803,302.6,2013,5,6,1,3,0.1678313921242374,False,True,False,False,False,True,False,False,False,False,False,True,3,0.002791963134690854,0.1294044375118544
1447143191.7,2013-05-26,1,3,0,V55555_53,1697317,936,144.88,2013,5,6,1,3,0.15478632478632479,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0012481927024351332,0.06195675778822691
1447241007.7,2013-05-26,1,3,0,V55555_53,1697317,2040,368.12,2013,5,6,1,3,0.18045098039215687,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0032139626646154286,0.15742353449062735
1447155058.7,2013-05-26,1,3,0,V55555_53,1696799,3003,498.68,2013,5,6,1,3,0.16606060606060608,False,True,False,False,False,True,False,False,False,False,False,True,3,0.00492866961532161,0.2132564603384387
1447232833.7,2013-05-26,1,3,0,V55555_53,1697317,2095,384.12,2013,5,6,1,3,0.1833508353221957,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0033118950449776714,0.16426580481511405
1447178729.7,2013-05-26,1,3,0,V55555_53,1696799,2034,337.12,2013,5,6,1,3,0.16574237954768928,False,True,False,False,False,True,False,False,False,False,False,True,3,0.003203279132212275,0.14416663573693442
1447308637.7,2013-05-26,1,3,0,V55555_53,1696799,973,136.88,2013,5,6,1,3,0.14067831449126414,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0013140744855879149,0.05853562262598357
1447143210.7,2013-05-26,1,3,0,V55555_53,1697317,529,37.68,2013,5,6,1,3,0.07122873345935728,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0005234930877545352,0.016113546614166138
1447254053.7,2013-05-26,1,3,0,V55555_53,1696799,2992,525.68,2013,5,6,1,3,0.1756951871657754,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0049090831392491615,0.22480279151100993
1447170786.7,2013-05-26,1,3,0,V55555_53,1696799,2066,369.12,2013,5,6,1,3,0.17866408518877058,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0032602579716957615,0.1578511763859078
1447219266.7,2013-05-26,1,3,0,V55555_53,1696799,3914,644.24,2013,5,6,1,3,0.16459887583035257,False,True,False,False,False,True,False,False,False,False,False,True,3,0.006550785951867125,0.27550401461545626
1447296451.7,2013-05-26,1,3,0,V55555_53,1697317,1222,164.56,2013,5,6,1,3,0.1346644844517185,False,True,False,False,False,True,False,False,False,False,False,True,3,0.0017574410803187965,0.07037275028734553
